link_id,river_velocity1,lambda1,lambda2,max_storage,infiltration,percolation,surface_velocity,tr_subsurface,tr_groundwater,temp_threshold,melt_factor
317459,0.75,0,0,100,5,2,0.2,3,100,0,5
367777,0.75,0,0,100,5,2,0.2,3,100,0,5
308307,0.75,0,0,100,5,2,0.2,3,100,0,5
309008,0.75,0,0,100,5,2,0.2,3,100,0,5
268294,0.75,0,0,100,5,2,0.2,3,100,0,5
268292,0.75,0,0,100,5,2,0.2,3,100,0,5
309002,0.75,0,0,100,5,2,0.2,3,100,0,5
315851,0.75,0,0,100,5,2,0.2,3,100,0,5
268295,0.75,0,0,100,5,2,0.2,3,100,0,5
268291,0.75,0,0,100,5,2,0.2,3,100,0,5
307065,0.75,0,0,100,5,2,0.2,3,100,0,5
280691,0.75,0,0,100,5,2,0.2,3,100,0,5
307064,0.75,0,0,100,5,2,0.2,3,100,0,5
276200,0.75,0,0,100,5,2,0.2,3,100,0,5
268289,0.75,0,0,100,5,2,0.2,3,100,0,5
309017,0.75,0,0,100,5,2,0.2,3,100,0,5
309024,0.75,0,0,100,5,2,0.2,3,100,0,5
309009,0.75,0,0,100,5,2,0.2,3,100,0,5
309011,0.75,0,0,100,5,2,0.2,3,100,0,5
288536,0.75,0,0,100,5,2,0.2,3,100,0,5
284211,0.75,0,0,100,5,2,0.2,3,100,0,5
288817,0.75,0,0,100,5,2,0.2,3,100,0,5
286213,0.75,0,0,100,5,2,0.2,3,100,0,5
282745,0.75,0,0,100,5,2,0.2,3,100,0,5
286054,0.75,0,0,100,5,2,0.2,3,100,0,5
272131,0.75,0,0,100,5,2,0.2,3,100,0,5
275721,0.75,0,0,100,5,2,0.2,3,100,0,5
294380,0.75,0,0,100,5,2,0.2,3,100,0,5
278023,0.75,0,0,100,5,2,0.2,3,100,0,5
278024,0.75,0,0,100,5,2,0.2,3,100,0,5
315027,0.75,0,0,100,5,2,0.2,3,100,0,5
284420,0.75,0,0,100,5,2,0.2,3,100,0,5
290868,0.75,0,0,100,5,2,0.2,3,100,0,5
298649,0.75,0,0,100,5,2,0.2,3,100,0,5
285877,0.75,0,0,100,5,2,0.2,3,100,0,5
284581,0.75,0,0,100,5,2,0.2,3,100,0,5
367783,0.75,0,0,100,5,2,0.2,3,100,0,5
289206,0.75,0,0,100,5,2,0.2,3,100,0,5
307085,0.75,0,0,100,5,2,0.2,3,100,0,5
309007,0.75,0,0,100,5,2,0.2,3,100,0,5
309015,0.75,0,0,100,5,2,0.2,3,100,0,5
276016,0.75,0,0,100,5,2,0.2,3,100,0,5
295567,0.75,0,0,100,5,2,0.2,3,100,0,5
269267,0.75,0,0,100,5,2,0.2,3,100,0,5
269268,0.75,0,0,100,5,2,0.2,3,100,0,5
305217,0.75,0,0,100,5,2,0.2,3,100,0,5
295336,0.75,0,0,100,5,2,0.2,3,100,0,5
300375,0.75,0,0,100,5,2,0.2,3,100,0,5
280869,0.75,0,0,100,5,2,0.2,3,100,0,5
308814,0.75,0,0,100,5,2,0.2,3,100,0,5
278679,0.75,0,0,100,5,2,0.2,3,100,0,5
279850,0.75,0,0,100,5,2,0.2,3,100,0,5
268015,0.75,0,0,100,5,2,0.2,3,100,0,5
269083,0.75,0,0,100,5,2,0.2,3,100,0,5
309023,0.75,0,0,100,5,2,0.2,3,100,0,5
283069,0.75,0,0,100,5,2,0.2,3,100,0,5
309016,0.75,0,0,100,5,2,0.2,3,100,0,5
292995,0.75,0,0,100,5,2,0.2,3,100,0,5
309020,0.75,0,0,100,5,2,0.2,3,100,0,5
286403,0.75,0,0,100,5,2,0.2,3,100,0,5
276554,0.75,0,0,100,5,2,0.2,3,100,0,5
299303,0.75,0,0,100,5,2,0.2,3,100,0,5
280867,0.75,0,0,100,5,2,0.2,3,100,0,5
302990,0.75,0,0,100,5,2,0.2,3,100,0,5
298380,0.75,0,0,100,5,2,0.2,3,100,0,5
271543,0.75,0,0,100,5,2,0.2,3,100,0,5
286050,0.75,0,0,100,5,2,0.2,3,100,0,5
287570,0.75,0,0,100,5,2,0.2,3,100,0,5
303780,0.75,0,0,100,5,2,0.2,3,100,0,5
309004,0.75,0,0,100,5,2,0.2,3,100,0,5
308994,0.75,0,0,100,5,2,0.2,3,100,0,5
296870,0.75,0,0,100,5,2,0.2,3,100,0,5
288120,0.75,0,0,100,5,2,0.2,3,100,0,5
308992,0.75,0,0,100,5,2,0.2,3,100,0,5
307074,0.75,0,0,100,5,2,0.2,3,100,0,5
311446,0.75,0,0,100,5,2,0.2,3,100,0,5
280167,0.75,0,0,100,5,2,0.2,3,100,0,5
291227,0.75,0,0,100,5,2,0.2,3,100,0,5
299301,0.75,0,0,100,5,2,0.2,3,100,0,5
310892,0.75,0,0,100,5,2,0.2,3,100,0,5
299881,0.75,0,0,100,5,2,0.2,3,100,0,5
270109,0.75,0,0,100,5,2,0.2,3,100,0,5
280170,0.75,0,0,100,5,2,0.2,3,100,0,5
307060,0.75,0,0,100,5,2,0.2,3,100,0,5
307053,0.75,0,0,100,5,2,0.2,3,100,0,5
305416,0.75,0,0,100,5,2,0.2,3,100,0,5
301920,0.75,0,0,100,5,2,0.2,3,100,0,5
302458,0.75,0,0,100,5,2,0.2,3,100,0,5
276201,0.75,0,0,100,5,2,0.2,3,100,0,5
304230,0.75,0,0,100,5,2,0.2,3,100,0,5
304228,0.75,0,0,100,5,2,0.2,3,100,0,5
302991,0.75,0,0,100,5,2,0.2,3,100,0,5
269273,0.75,0,0,100,5,2,0.2,3,100,0,5
312132,0.75,0,0,100,5,2,0.2,3,100,0,5
300379,0.75,0,0,100,5,2,0.2,3,100,0,5
296519,0.75,0,0,100,5,2,0.2,3,100,0,5
277599,0.75,0,0,100,5,2,0.2,3,100,0,5
301751,0.75,0,0,100,5,2,0.2,3,100,0,5
313706,0.75,0,0,100,5,2,0.2,3,100,0,5
286216,0.75,0,0,100,5,2,0.2,3,100,0,5
300698,0.75,0,0,100,5,2,0.2,3,100,0,5
298033,0.75,0,0,100,5,2,0.2,3,100,0,5
301264,0.75,0,0,100,5,2,0.2,3,100,0,5
312323,0.75,0,0,100,5,2,0.2,3,100,0,5
307583,0.75,0,0,100,5,2,0.2,3,100,0,5
306729,0.75,0,0,100,5,2,0.2,3,100,0,5
304919,0.75,0,0,100,5,2,0.2,3,100,0,5
286784,0.75,0,0,100,5,2,0.2,3,100,0,5
290711,0.75,0,0,100,5,2,0.2,3,100,0,5
312665,0.75,0,0,100,5,2,0.2,3,100,0,5
305576,0.75,0,0,100,5,2,0.2,3,100,0,5
304915,0.75,0,0,100,5,2,0.2,3,100,0,5
312833,0.75,0,0,100,5,2,0.2,3,100,0,5
307921,0.75,0,0,100,5,2,0.2,3,100,0,5
305575,0.75,0,0,100,5,2,0.2,3,100,0,5
305574,0.75,0,0,100,5,2,0.2,3,100,0,5
315029,0.75,0,0,100,5,2,0.2,3,100,0,5
306300,0.75,0,0,100,5,2,0.2,3,100,0,5
310707,0.75,0,0,100,5,2,0.2,3,100,0,5
306299,0.75,0,0,100,5,2,0.2,3,100,0,5
308809,0.75,0,0,100,5,2,0.2,3,100,0,5
304415,0.75,0,0,100,5,2,0.2,3,100,0,5
264764,0.75,0,0,100,5,2,0.2,3,100,0,5
308811,0.75,0,0,100,5,2,0.2,3,100,0,5
307087,0.75,0,0,100,5,2,0.2,3,100,0,5
311785,0.75,0,0,100,5,2,0.2,3,100,0,5
308132,0.75,0,0,100,5,2,0.2,3,100,0,5
286055,0.75,0,0,100,5,2,0.2,3,100,0,5
303618,0.75,0,0,100,5,2,0.2,3,100,0,5
317454,0.75,0,0,100,5,2,0.2,3,100,0,5
269271,0.75,0,0,100,5,2,0.2,3,100,0,5
279166,0.75,0,0,100,5,2,0.2,3,100,0,5
274943,0.75,0,0,100,5,2,0.2,3,100,0,5
274942,0.75,0,0,100,5,2,0.2,3,100,0,5
269931,0.75,0,0,100,5,2,0.2,3,100,0,5
269932,0.75,0,0,100,5,2,0.2,3,100,0,5
317104,0.75,0,0,100,5,2,0.2,3,100,0,5
304074,0.75,0,0,100,5,2,0.2,3,100,0,5
313560,0.75,0,0,100,5,2,0.2,3,100,0,5
307050,0.75,0,0,100,5,2,0.2,3,100,0,5
303337,0.75,0,0,100,5,2,0.2,3,100,0,5
270827,0.75,0,0,100,5,2,0.2,3,100,0,5
302788,0.75,0,0,100,5,2,0.2,3,100,0,5
319392,0.75,0,0,100,5,2,0.2,3,100,0,5
270967,0.75,0,0,100,5,2,0.2,3,100,0,5
270968,0.75,0,0,100,5,2,0.2,3,100,0,5
312322,0.75,0,0,100,5,2,0.2,3,100,0,5
271544,0.75,0,0,100,5,2,0.2,3,100,0,5
271765,0.75,0,0,100,5,2,0.2,3,100,0,5
311607,0.75,0,0,100,5,2,0.2,3,100,0,5
271907,0.75,0,0,100,5,2,0.2,3,100,0,5
267197,0.75,0,0,100,5,2,0.2,3,100,0,5
311238,0.75,0,0,100,5,2,0.2,3,100,0,5
309030,0.75,0,0,100,5,2,0.2,3,100,0,5
272353,0.75,0,0,100,5,2,0.2,3,100,0,5
265277,0.75,0,0,100,5,2,0.2,3,100,0,5
310601,0.75,0,0,100,5,2,0.2,3,100,0,5
265493,0.75,0,0,100,5,2,0.2,3,100,0,5
277320,0.75,0,0,100,5,2,0.2,3,100,0,5
315230,0.75,0,0,100,5,2,0.2,3,100,0,5
274275,0.75,0,0,100,5,2,0.2,3,100,0,5
266072,0.75,0,0,100,5,2,0.2,3,100,0,5
266550,0.75,0,0,100,5,2,0.2,3,100,0,5
268932,0.75,0,0,100,5,2,0.2,3,100,0,5
307455,0.75,0,0,100,5,2,0.2,3,100,0,5
268013,0.75,0,0,100,5,2,0.2,3,100,0,5
275538,0.75,0,0,100,5,2,0.2,3,100,0,5
264166,0.75,0,0,100,5,2,0.2,3,100,0,5
266375,0.75,0,0,100,5,2,0.2,3,100,0,5
267871,0.75,0,0,100,5,2,0.2,3,100,0,5
315028,0.75,0,0,100,5,2,0.2,3,100,0,5
267699,0.75,0,0,100,5,2,0.2,3,100,0,5
305414,0.75,0,0,100,5,2,0.2,3,100,0,5
299880,0.75,0,0,100,5,2,0.2,3,100,0,5
306149,0.75,0,0,100,5,2,0.2,3,100,0,5
310598,0.75,0,0,100,5,2,0.2,3,100,0,5
304075,0.75,0,0,100,5,2,0.2,3,100,0,5
317457,0.75,0,0,100,5,2,0.2,3,100,0,5
274585,0.75,0,0,100,5,2,0.2,3,100,0,5
268299,0.75,0,0,100,5,2,0.2,3,100,0,5
282247,0.75,0,0,100,5,2,0.2,3,100,0,5
268760,0.75,0,0,100,5,2,0.2,3,100,0,5
268931,0.75,0,0,100,5,2,0.2,3,100,0,5
300844,0.75,0,0,100,5,2,0.2,3,100,0,5
310708,0.75,0,0,100,5,2,0.2,3,100,0,5
292997,0.75,0,0,100,5,2,0.2,3,100,0,5
300060,0.75,0,0,100,5,2,0.2,3,100,0,5
310893,0.75,0,0,100,5,2,0.2,3,100,0,5
309208,0.75,0,0,100,5,2,0.2,3,100,0,5
266900,0.75,0,0,100,5,2,0.2,3,100,0,5
300499,0.75,0,0,100,5,2,0.2,3,100,0,5
310390,0.75,0,0,100,5,2,0.2,3,100,0,5
310389,0.75,0,0,100,5,2,0.2,3,100,0,5
278017,0.75,0,0,100,5,2,0.2,3,100,0,5
308995,0.75,0,0,100,5,2,0.2,3,100,0,5
278025,0.75,0,0,100,5,2,0.2,3,100,0,5
267196,0.75,0,0,100,5,2,0.2,3,100,0,5
301267,0.75,0,0,100,5,2,0.2,3,100,0,5
311448,0.75,0,0,100,5,2,0.2,3,100,0,5
301432,0.75,0,0,100,5,2,0.2,3,100,0,5
311608,0.75,0,0,100,5,2,0.2,3,100,0,5
299302,0.75,0,0,100,5,2,0.2,3,100,0,5
281764,0.75,0,0,100,5,2,0.2,3,100,0,5
284916,0.75,0,0,100,5,2,0.2,3,100,0,5
301635,0.75,0,0,100,5,2,0.2,3,100,0,5
301636,0.75,0,0,100,5,2,0.2,3,100,0,5
301752,0.75,0,0,100,5,2,0.2,3,100,0,5
285282,0.75,0,0,100,5,2,0.2,3,100,0,5
281546,0.75,0,0,100,5,2,0.2,3,100,0,5
302279,0.75,0,0,100,5,2,0.2,3,100,0,5
312477,0.75,0,0,100,5,2,0.2,3,100,0,5
302457,0.75,0,0,100,5,2,0.2,3,100,0,5
312478,0.75,0,0,100,5,2,0.2,3,100,0,5
312479,0.75,0,0,100,5,2,0.2,3,100,0,5
285880,0.75,0,0,100,5,2,0.2,3,100,0,5
294037,0.75,0,0,100,5,2,0.2,3,100,0,5
298382,0.75,0,0,100,5,2,0.2,3,100,0,5
298381,0.75,0,0,100,5,2,0.2,3,100,0,5
307715,0.75,0,0,100,5,2,0.2,3,100,0,5
290533,0.75,0,0,100,5,2,0.2,3,100,0,5
280868,0.75,0,0,100,5,2,0.2,3,100,0,5
280864,0.75,0,0,100,5,2,0.2,3,100,0,5
312834,0.75,0,0,100,5,2,0.2,3,100,0,5
274092,0.75,0,0,100,5,2,0.2,3,100,0,5
298032,0.75,0,0,100,5,2,0.2,3,100,0,5
276416,0.75,0,0,100,5,2,0.2,3,100,0,5
302993,0.75,0,0,100,5,2,0.2,3,100,0,5
307456,0.75,0,0,100,5,2,0.2,3,100,0,5
297832,0.75,0,0,100,5,2,0.2,3,100,0,5
280694,0.75,0,0,100,5,2,0.2,3,100,0,5
297637,0.75,0,0,100,5,2,0.2,3,100,0,5
297636,0.75,0,0,100,5,2,0.2,3,100,0,5
318569,0.75,0,0,100,5,2,0.2,3,100,0,5
300210,0.75,0,0,100,5,2,0.2,3,100,0,5
300211,0.75,0,0,100,5,2,0.2,3,100,0,5
300212,0.75,0,0,100,5,2,0.2,3,100,0,5
290306,0.75,0,0,100,5,2,0.2,3,100,0,5
307287,0.75,0,0,100,5,2,0.2,3,100,0,5
313142,0.75,0,0,100,5,2,0.2,3,100,0,5
313143,0.75,0,0,100,5,2,0.2,3,100,0,5
318330,0.75,0,0,100,5,2,0.2,3,100,0,5
287061,0.75,0,0,100,5,2,0.2,3,100,0,5
313324,0.75,0,0,100,5,2,0.2,3,100,0,5
297424,0.75,0,0,100,5,2,0.2,3,100,0,5
315232,0.75,0,0,100,5,2,0.2,3,100,0,5
315231,0.75,0,0,100,5,2,0.2,3,100,0,5
268298,0.75,0,0,100,5,2,0.2,3,100,0,5
307061,0.75,0,0,100,5,2,0.2,3,100,0,5
307057,0.75,0,0,100,5,2,0.2,3,100,0,5
303784,0.75,0,0,100,5,2,0.2,3,100,0,5
289209,0.75,0,0,100,5,2,0.2,3,100,0,5
310002,0.75,0,0,100,5,2,0.2,3,100,0,5
317636,0.75,0,0,100,5,2,0.2,3,100,0,5
289208,0.75,0,0,100,5,2,0.2,3,100,0,5
294798,0.75,0,0,100,5,2,0.2,3,100,0,5
297016,0.75,0,0,100,5,2,0.2,3,100,0,5
297015,0.75,0,0,100,5,2,0.2,3,100,0,5
317269,0.75,0,0,100,5,2,0.2,3,100,0,5
304227,0.75,0,0,100,5,2,0.2,3,100,0,5
310006,0.75,0,0,100,5,2,0.2,3,100,0,5
279005,0.75,0,0,100,5,2,0.2,3,100,0,5
314118,0.75,0,0,100,5,2,0.2,3,100,0,5
296872,0.75,0,0,100,5,2,0.2,3,100,0,5
296869,0.75,0,0,100,5,2,0.2,3,100,0,5
304411,0.75,0,0,100,5,2,0.2,3,100,0,5
304414,0.75,0,0,100,5,2,0.2,3,100,0,5
279844,0.75,0,0,100,5,2,0.2,3,100,0,5
316753,0.75,0,0,100,5,2,0.2,3,100,0,5
316752,0.75,0,0,100,5,2,0.2,3,100,0,5
315428,0.75,0,0,100,5,2,0.2,3,100,0,5
306151,0.75,0,0,100,5,2,0.2,3,100,0,5
288537,0.75,0,0,100,5,2,0.2,3,100,0,5
292666,0.75,0,0,100,5,2,0.2,3,100,0,5
279687,0.75,0,0,100,5,2,0.2,3,100,0,5
279686,0.75,0,0,100,5,2,0.2,3,100,0,5
288697,0.75,0,0,100,5,2,0.2,3,100,0,5
304913,0.75,0,0,100,5,2,0.2,3,100,0,5
304914,0.75,0,0,100,5,2,0.2,3,100,0,5
279167,0.75,0,0,100,5,2,0.2,3,100,0,5
309799,0.75,0,0,100,5,2,0.2,3,100,0,5
305058,0.75,0,0,100,5,2,0.2,3,100,0,5
296170,0.75,0,0,100,5,2,0.2,3,100,0,5
315690,0.75,0,0,100,5,2,0.2,3,100,0,5
315688,0.75,0,0,100,5,2,0.2,3,100,0,5
310599,0.75,0,0,100,5,2,0.2,3,100,0,5
310600,0.75,0,0,100,5,2,0.2,3,100,0,5
310597,0.75,0,0,100,5,2,0.2,3,100,0,5
300847,0.75,0,0,100,5,2,0.2,3,100,0,5
305725,0.75,0,0,100,5,2,0.2,3,100,0,5
299017,0.75,0,0,100,5,2,0.2,3,100,0,5
312133,0.75,0,0,100,5,2,0.2,3,100,0,5
293862,0.75,0,0,100,5,2,0.2,3,100,0,5
298653,0.75,0,0,100,5,2,0.2,3,100,0,5
308129,0.75,0,0,100,5,2,0.2,3,100,0,5
288110,0.75,0,0,100,5,2,0.2,3,100,0,5
274949,0.75,0,0,100,5,2,0.2,3,100,0,5
290707,0.75,0,0,100,5,2,0.2,3,100,0,5
292664,0.75,0,0,100,5,2,0.2,3,100,0,5
291020,0.75,0,0,100,5,2,0.2,3,100,0,5
294377,0.75,0,0,100,5,2,0.2,3,100,0,5
286919,0.75,0,0,100,5,2,0.2,3,100,0,5
282248,0.75,0,0,100,5,2,0.2,3,100,0,5
274096,0.75,0,0,100,5,2,0.2,3,100,0,5
289010,0.75,0,0,100,5,2,0.2,3,100,0,5
280035,0.75,0,0,100,5,2,0.2,3,100,0,5
283066,0.75,0,0,100,5,2,0.2,3,100,0,5
287566,0.75,0,0,100,5,2,0.2,3,100,0,5
280860,0.75,0,0,100,5,2,0.2,3,100,0,5
288696,0.75,0,0,100,5,2,0.2,3,100,0,5
288695,0.75,0,0,100,5,2,0.2,3,100,0,5
284419,0.75,0,0,100,5,2,0.2,3,100,0,5
282249,0.75,0,0,100,5,2,0.2,3,100,0,5
283065,0.75,0,0,100,5,2,0.2,3,100,0,5
288387,0.75,0,0,100,5,2,0.2,3,100,0,5
285876,0.75,0,0,100,5,2,0.2,3,100,0,5
303779,0.75,0,0,100,5,2,0.2,3,100,0,5
283455,0.75,0,0,100,5,2,0.2,3,100,0,5
287568,0.75,0,0,100,5,2,0.2,3,100,0,5
289007,0.75,0,0,100,5,2,0.2,3,100,0,5
280861,0.75,0,0,100,5,2,0.2,3,100,0,5
288114,0.75,0,0,100,5,2,0.2,3,100,0,5
282591,0.75,0,0,100,5,2,0.2,3,100,0,5
284027,0.75,0,0,100,5,2,0.2,3,100,0,5
281920,0.75,0,0,100,5,2,0.2,3,100,0,5
268287,0.75,0,0,100,5,2,0.2,3,100,0,5
348863,0.75,0,0,100,5,2,0.2,3,100,0,5
295122,0.75,0,0,100,5,2,0.2,3,100,0,5
311786,0.75,0,0,100,5,2,0.2,3,100,0,5
271194,0.75,0,0,100,5,2,0.2,3,100,0,5
282901,0.75,0,0,100,5,2,0.2,3,100,0,5
294034,0.75,0,0,100,5,2,0.2,3,100,0,5
305060,0.75,0,0,100,5,2,0.2,3,100,0,5
278226,0.75,0,0,100,5,2,0.2,3,100,0,5
278225,0.75,0,0,100,5,2,0.2,3,100,0,5
296168,0.75,0,0,100,5,2,0.2,3,100,0,5
296709,0.75,0,0,100,5,2,0.2,3,100,0,5
278019,0.75,0,0,100,5,2,0.2,3,100,0,5
309633,0.75,0,0,100,5,2,0.2,3,100,0,5
301921,0.75,0,0,100,5,2,0.2,3,100,0,5
498662,0.75,0,0,100,5,2,0.2,3,100,0,5
490034,0.75,0,0,100,5,2,0.2,3,100,0,5
498661,0.75,0,0,100,5,2,0.2,3,100,0,5
493650,0.75,0,0,100,5,2,0.2,3,100,0,5
481456,0.75,0,0,100,5,2,0.2,3,100,0,5
469870,0.75,0,0,100,5,2,0.2,3,100,0,5
472350,0.75,0,0,100,5,2,0.2,3,100,0,5
476786,0.75,0,0,100,5,2,0.2,3,100,0,5
499063,0.75,0,0,100,5,2,0.2,3,100,0,5
492133,0.75,0,0,100,5,2,0.2,3,100,0,5
480752,0.75,0,0,100,5,2,0.2,3,100,0,5
486574,0.75,0,0,100,5,2,0.2,3,100,0,5
495251,0.75,0,0,100,5,2,0.2,3,100,0,5
498515,0.75,0,0,100,5,2,0.2,3,100,0,5
495047,0.75,0,0,100,5,2,0.2,3,100,0,5
495048,0.75,0,0,100,5,2,0.2,3,100,0,5
474126,0.75,0,0,100,5,2,0.2,3,100,0,5
486722,0.75,0,0,100,5,2,0.2,3,100,0,5
495247,0.75,0,0,100,5,2,0.2,3,100,0,5
494670,0.75,0,0,100,5,2,0.2,3,100,0,5
492760,0.75,0,0,100,5,2,0.2,3,100,0,5
494671,0.75,0,0,100,5,2,0.2,3,100,0,5
489409,0.75,0,0,100,5,2,0.2,3,100,0,5
497364,0.75,0,0,100,5,2,0.2,3,100,0,5
467763,0.75,0,0,100,5,2,0.2,3,100,0,5
501591,0.75,0,0,100,5,2,0.2,3,100,0,5
486005,0.75,0,0,100,5,2,0.2,3,100,0,5
495015,0.75,0,0,100,5,2,0.2,3,100,0,5
504363,0.75,0,0,100,5,2,0.2,3,100,0,5
493452,0.75,0,0,100,5,2,0.2,3,100,0,5
476316,0.75,0,0,100,5,2,0.2,3,100,0,5
477262,0.75,0,0,100,5,2,0.2,3,100,0,5
480281,0.75,0,0,100,5,2,0.2,3,100,0,5
464444,0.75,0,0,100,5,2,0.2,3,100,0,5
479331,0.75,0,0,100,5,2,0.2,3,100,0,5
465636,0.75,0,0,100,5,2,0.2,3,100,0,5
465418,0.75,0,0,100,5,2,0.2,3,100,0,5
476918,0.75,0,0,100,5,2,0.2,3,100,0,5
464591,0.75,0,0,100,5,2,0.2,3,100,0,5
469024,0.75,0,0,100,5,2,0.2,3,100,0,5
494284,0.75,0,0,100,5,2,0.2,3,100,0,5
475165,0.75,0,0,100,5,2,0.2,3,100,0,5
467303,0.75,0,0,100,5,2,0.2,3,100,0,5
504309,0.75,0,0,100,5,2,0.2,3,100,0,5
471357,0.75,0,0,100,5,2,0.2,3,100,0,5
504347,0.75,0,0,100,5,2,0.2,3,100,0,5
504315,0.75,0,0,100,5,2,0.2,3,100,0,5
472502,0.75,0,0,100,5,2,0.2,3,100,0,5
470917,0.75,0,0,100,5,2,0.2,3,100,0,5
474997,0.75,0,0,100,5,2,0.2,3,100,0,5
504318,0.75,0,0,100,5,2,0.2,3,100,0,5
471211,0.75,0,0,100,5,2,0.2,3,100,0,5
469212,0.75,0,0,100,5,2,0.2,3,100,0,5
495950,0.75,0,0,100,5,2,0.2,3,100,0,5
504370,0.75,0,0,100,5,2,0.2,3,100,0,5
474262,0.75,0,0,100,5,2,0.2,3,100,0,5
497712,0.75,0,0,100,5,2,0.2,3,100,0,5
504314,0.75,0,0,100,5,2,0.2,3,100,0,5
504308,0.75,0,0,100,5,2,0.2,3,100,0,5
498650,0.75,0,0,100,5,2,0.2,3,100,0,5
467760,0.75,0,0,100,5,2,0.2,3,100,0,5
489022,0.75,0,0,100,5,2,0.2,3,100,0,5
496432,0.75,0,0,100,5,2,0.2,3,100,0,5
464914,0.75,0,0,100,5,2,0.2,3,100,0,5
469742,0.75,0,0,100,5,2,0.2,3,100,0,5
482409,0.75,0,0,100,5,2,0.2,3,100,0,5
504338,0.75,0,0,100,5,2,0.2,3,100,0,5
475336,0.75,0,0,100,5,2,0.2,3,100,0,5
466144,0.75,0,0,100,5,2,0.2,3,100,0,5
489836,0.75,0,0,100,5,2,0.2,3,100,0,5
484043,0.75,0,0,100,5,2,0.2,3,100,0,5
467766,0.75,0,0,100,5,2,0.2,3,100,0,5
495598,0.75,0,0,100,5,2,0.2,3,100,0,5
464767,0.75,0,0,100,5,2,0.2,3,100,0,5
481443,0.75,0,0,100,5,2,0.2,3,100,0,5
480902,0.75,0,0,100,5,2,0.2,3,100,0,5
493463,0.75,0,0,100,5,2,0.2,3,100,0,5
466941,0.75,0,0,100,5,2,0.2,3,100,0,5
497367,0.75,0,0,100,5,2,0.2,3,100,0,5
479666,0.75,0,0,100,5,2,0.2,3,100,0,5
466619,0.75,0,0,100,5,2,0.2,3,100,0,5
485105,0.75,0,0,100,5,2,0.2,3,100,0,5
486137,0.75,0,0,100,5,2,0.2,3,100,0,5
497895,0.75,0,0,100,5,2,0.2,3,100,0,5
492261,0.75,0,0,100,5,2,0.2,3,100,0,5
492404,0.75,0,0,100,5,2,0.2,3,100,0,5
465976,0.75,0,0,100,5,2,0.2,3,100,0,5
493639,0.75,0,0,100,5,2,0.2,3,100,0,5
464769,0.75,0,0,100,5,2,0.2,3,100,0,5
469033,0.75,0,0,100,5,2,0.2,3,100,0,5
465635,0.75,0,0,100,5,2,0.2,3,100,0,5
467137,0.75,0,0,100,5,2,0.2,3,100,0,5
465975,0.75,0,0,100,5,2,0.2,3,100,0,5
465415,0.75,0,0,100,5,2,0.2,3,100,0,5
465632,0.75,0,0,100,5,2,0.2,3,100,0,5
478304,0.75,0,0,100,5,2,0.2,3,100,0,5
476312,0.75,0,0,100,5,2,0.2,3,100,0,5
478880,0.75,0,0,100,5,2,0.2,3,100,0,5
494286,0.75,0,0,100,5,2,0.2,3,100,0,5
466620,0.75,0,0,100,5,2,0.2,3,100,0,5
488835,0.75,0,0,100,5,2,0.2,3,100,0,5
479324,0.75,0,0,100,5,2,0.2,3,100,0,5
473294,0.75,0,0,100,5,2,0.2,3,100,0,5
504357,0.75,0,0,100,5,2,0.2,3,100,0,5
471352,0.75,0,0,100,5,2,0.2,3,100,0,5
477261,0.75,0,0,100,5,2,0.2,3,100,0,5
471353,0.75,0,0,100,5,2,0.2,3,100,0,5
470916,0.75,0,0,100,5,2,0.2,3,100,0,5
490818,0.75,0,0,100,5,2,0.2,3,100,0,5
504310,0.75,0,0,100,5,2,0.2,3,100,0,5
492265,0.75,0,0,100,5,2,0.2,3,100,0,5
489832,0.75,0,0,100,5,2,0.2,3,100,0,5
370804,0.75,0,0,100,5,2,0.2,3,100,0,5
370802,0.75,0,0,100,5,2,0.2,3,100,0,5
365046,0.75,0,0,100,5,2,0.2,3,100,0,5
390783,0.75,0,0,100,5,2,0.2,3,100,0,5
385997,0.75,0,0,100,5,2,0.2,3,100,0,5
389230,0.75,0,0,100,5,2,0.2,3,100,0,5
400289,0.75,0,0,100,5,2,0.2,3,100,0,5
473984,0.75,0,0,100,5,2,0.2,3,100,0,5
493283,0.75,0,0,100,5,2,0.2,3,100,0,5
467146,0.75,0,0,100,5,2,0.2,3,100,0,5
480735,0.75,0,0,100,5,2,0.2,3,100,0,5
468342,0.75,0,0,100,5,2,0.2,3,100,0,5
482244,0.75,0,0,100,5,2,0.2,3,100,0,5
524573,0.75,0,0,100,5,2,0.2,3,100,0,5
524543,0.75,0,0,100,5,2,0.2,3,100,0,5
468509,0.75,0,0,100,5,2,0.2,3,100,0,5
465421,0.75,0,0,100,5,2,0.2,3,100,0,5
479080,0.75,0,0,100,5,2,0.2,3,100,0,5
497903,0.75,0,0,100,5,2,0.2,3,100,0,5
475500,0.75,0,0,100,5,2,0.2,3,100,0,5
474721,0.75,0,0,100,5,2,0.2,3,100,0,5
474719,0.75,0,0,100,5,2,0.2,3,100,0,5
498510,0.75,0,0,100,5,2,0.2,3,100,0,5
497726,0.75,0,0,100,5,2,0.2,3,100,0,5
474538,0.75,0,0,100,5,2,0.2,3,100,0,5
474428,0.75,0,0,100,5,2,0.2,3,100,0,5
474274,0.75,0,0,100,5,2,0.2,3,100,0,5
474108,0.75,0,0,100,5,2,0.2,3,100,0,5
474107,0.75,0,0,100,5,2,0.2,3,100,0,5
